Unnamed: 0,Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,SimillarHTTP,Inbound,Label
2081,3.227.237.244-192.168.50.5-50903-443-6,3.227.237.244,50903,192.168.50.5,443,6,2019-01-12 15:42:14.000,42819.0,70,17,7824.9,269.3,165.4,70.8,111.78,41.04,27.6,2.5,15.84,1.24,189028.6,2031.76,492.17,216.55,1141.82,275.62,25691.4,442.95,194.9,984.34,147.65,17127.6,541.39,238.21,1082.77,98.43,1,0,0,0,1400,340,1634.75,397.01,7.9,167.7,63.81,33.54,1124.62,0,1,0,1,1,0,0,0,0.24,93.04,111.78,15.84,0,0,0,0,0,0,70,7824.9,17,269.3,43200,6360,69,40,12845.69,2140.95,17127.59,4281.9,8563.8,2140.95,12845.69,2140.95,0,1,Syn
2082,148.69.102.117-192.168.50.9-36756-137-17,148.69.102.117,36756,192.168.50.9,137,17,2019-01-12 15:33:36.000,4887.7,2,1,116.1,50.1,86.1,49.4,58.07,11.89,75.3,42.4,50.08,15.43,33996.9,613.66,1629.23,605.55,3445.88,1023.68,2932.6,1466.31,545.0,3258.46,488.77,1955.1,1792.15,666.11,3584.31,325.85,1,0,0,0,40,20,409.11,204.55,25.0,87.1,54.07,17.42,303.46,1,1,1,1,1,0,0,0,0.5,55.4,58.07,50.08,0,0,0,0,0,0,2,116.1,1,50.1,2735,5097,1,40,1466.3,244.38,1955.07,488.77,977.54,244.38,1466.3,244.38,0,1,DrDoS_NetBIOS
2083,58.181.189.170-192.168.50.9-15014-443-6,58.181.189.170,15014,192.168.50.9,443,6,2019-01-12 15:24:27.000,29385.3,26,2,2239.6,52.5,123.7,28.9,86.14,19.51,29.9,16.3,26.24,9.59,77998.86,952.82,1049.48,622.34,2916.5,427.14,17631.2,944.53,560.11,2098.96,314.84,11754.1,1154.43,684.57,2308.86,209.9,0,0,0,0,520,40,884.77,68.06,13.1,129.2,56.19,25.84,667.79,1,1,1,1,1,0,0,0,0.08,81.86,86.14,26.24,0,0,0,0,0,0,26,2239.6,2,52.5,8408,47689,25,32,8815.6,1469.27,11754.13,2938.53,5877.07,1469.27,8815.6,1469.27,0,1,Syn
2084,156.137.160.136-192.168.50.2-26344-1433-6,156.137.160.136,26344,192.168.50.2,1433,6,2019-01-12 16:45:50.000,9078.1,5,0,123.6,0.0,40.4,12.2,24.72,3.15,12.5,1.0,12.24,2.4,13613.74,550.72,1815.61,1077.64,5048.53,737.97,5446.8,1634.05,969.88,3631.22,544.68,3631.2,1997.17,1185.4,3994.34,363.12,0,0,0,0,100,0,550.72,0.0,12.4,37.1,18.48,7.41,54.98,1,1,0,0,0,0,0,0,0.0,24.72,24.72,12.24,0,0,0,0,0,0,5,123.6,0,0.0,41048,20759,4,20,2723.42,453.9,3631.23,907.81,1815.61,453.9,2723.42,453.9,0,1,DrDoS_MSSQL
2085,3.72.56.6-192.168.50.1-57271-80-6,3.72.56.6,57271,192.168.50.1,80,6,2019-01-12 12:10:49.000,6748.3,74,21,6738.1,337.6,156.1,37.9,91.06,13.04,20.6,3.5,16.08,6.23,1048358.5,14075.51,71.03,27.71,154.16,43.32,4049.0,63.93,24.94,142.06,21.31,2699.3,78.13,30.48,156.27,14.21,1,0,0,0,1480,420,10964.08,3111.43,8.0,136.6,53.57,27.32,746.2,1,1,0,1,0,0,0,0,0.28,74.48,91.06,16.08,0,0,0,0,0,0,74,6738.1,21,337.6,12538,44800,73,20,2024.49,337.42,2699.33,674.83,1349.66,337.42,2024.49,337.42,0,1,Syn
2086,58.218.6.120-192.168.50.4-15735-80-17,58.218.6.120,15735,192.168.50.4,80,17,2019-01-12 12:09:47.000,20882.6,22,1,676.9,56.8,42.8,22.8,30.77,2.1,87.1,28.1,56.81,8.94,35132.85,1101.34,907.94,380.74,2050.16,527.2,12529.6,817.15,342.67,1815.88,272.38,8353.0,998.73,418.81,1997.47,181.59,0,0,0,0,440,20,1053.46,47.88,15.4,85.2,43.79,9.23,85.19,0,1,1,1,0,0,0,0,0.05,31.9,30.77,56.81,0,0,0,0,0,0,22,676.9,1,56.8,5193,61050,21,40,6264.78,1044.13,8353.04,2088.26,4176.52,1044.13,6264.78,1044.13,0,1,UDP
2087,22.106.43.183-192.168.50.7-15103-123-17,22.106.43.183,15103,192.168.50.7,123,17,2019-01-12 11:20:06.000,4274.3,30,1,3219.1,7.6,155.2,92.2,107.3,32.75,12.0,0.9,7.58,0.67,754738.98,7251.03,137.88,19.71,197.01,118.17,2564.6,124.09,17.74,275.76,41.36,1709.7,151.67,21.68,303.34,27.58,1,0,0,0,600,20,7017.13,233.9,3.8,161.0,57.44,32.19,1036.26,1,1,1,1,1,0,0,0,0.03,104.09,107.3,7.58,0,0,0,0,0,0,30,3219.1,1,7.6,31627,58003,29,40,1282.28,213.71,1709.7,427.43,854.85,213.71,1282.28,213.71,0,1,UDP
2088,102.82.48.158-192.168.50.4-37976-137-17,102.82.48.158,37976,192.168.50.4,137,17,2019-01-12 16:35:44.000,9453.1,4,0,449.8,0.0,186.9,58.1,112.44,23.1,37.5,23.7,27.23,10.22,47577.19,423.1,2363.28,1064.48,5556.72,1298.8,5671.9,2126.95,958.03,4726.56,708.98,3781.2,2599.61,1170.93,5199.22,472.66,1,0,0,0,80,0,423.1,0.0,56.2,168.7,69.84,33.73,1137.81,0,1,1,0,1,0,0,0,0.0,112.45,112.44,27.23,0,0,0,0,0,0,4,449.8,0,0.0,18633,41868,3,40,2835.93,472.66,3781.24,945.31,1890.62,472.66,2835.93,472.66,0,1,DrDoS_NetBIOS
2089,16.43.130.28-192.168.50.3-27768-53-17,16.43.130.28,27768,192.168.50.3,53,17,2019-01-12 12:27:28.000,13184.7,35,7,1795.1,329.3,81.0,14.4,51.29,2.74,84.4,26.0,47.05,9.42,161113.59,3185.26,313.92,44.65,447.87,269.27,7910.8,282.53,40.19,627.84,94.18,5273.9,345.31,49.12,690.62,62.78,0,0,0,0,700,140,2654.39,530.88,23.5,76.9,49.17,15.39,236.75,0,0,1,0,1,0,0,0,0.2,50.58,51.29,47.05,0,0,0,0,0,0,35,1795.1,7,329.3,43921,51801,34,32,3955.42,659.24,5273.89,1318.47,2636.95,659.24,3955.42,659.24,0,1,DrDoS_DNS
2090,5.168.127.180-192.168.50.8-12600-80-17,5.168.127.180,12600,192.168.50.8,80,17,2019-01-12 12:23:22.000,24318.4,55,8,5485.4,369.6,156.0,42.4,99.73,39.12,60.2,22.3,46.19,15.68,240754.69,2590.53,386.01,123.04,755.13,262.97,14591.0,347.41,110.74,772.02,115.8,9727.3,424.61,135.34,849.22,77.2,0,0,0,0,1100,160,2261.57,328.96,23.1,149.6,72.96,29.92,895.23,1,1,0,1,1,0,0,0,0.15,92.94,99.73,46.19,0,0,0,0,0,0,55,5485.4,8,369.6,37192,26759,54,40,7295.51,1215.92,9727.34,2431.84,4863.67,1215.92,7295.51,1215.92,0,1,UDP
2091,143.249.111.103-192.168.50.6-16556-161-17,143.249.111.103,16556,192.168.50.6,161,17,2019-01-12 15:23:59.000,14680.5,14,0,1256.3,0.0,108.9,38.2,89.73,24.23,4.3,1.4,3.23,1.29,85570.44,953.58,1048.61,214.52,1692.17,834.09,8808.3,943.75,193.07,2097.22,314.58,5872.2,1153.47,235.97,2306.94,209.72,0,0,0,0,280,0,953.58,0.0,44.9,134.6,46.48,26.92,724.71,0,1,0,0,0,0,0,0,0.0,89.74,89.73,3.23,0,0,0,0,0,0,14,1256.3,0,0.0,64187,34747,13,32,4404.14,734.02,5872.19,1468.05,2936.09,734.02,4404.14,734.02,0,1,DrDoS_SNMP
2092,182.45.72.191-192.168.50.4-39358-389-17,182.45.72.191,39358,192.168.50.4,389,17,2019-01-12 15:34:12.000,5742.3,38,10,4013.0,38.6,146.3,22.4,105.61,23.93,6.7,3.3,3.86,0.62,705447.31,8357.56,119.63,45.33,255.62,74.3,3445.4,107.67,40.8,239.26,35.89,2296.9,131.59,49.86,263.19,23.93,1,0,0,0,760,200,6616.4,1741.16,1.9,158.4,54.73,31.68,1003.75,0,1,1,1,0,0,0,0,0.26,84.41,105.61,3.86,0,0,0,0,0,0,38,4013.0,10,38.6,13670,37170,37,40,1722.69,287.12,2296.92,574.23,1148.46,287.12,1722.69,287.12,0,1,DrDoS_LDAP
2093,130.237.208.70-192.168.50.4-44305-80-6,130.237.208.70,44305,192.168.50.4,80,6,2019-01-12 12:08:17.000,19680.2,69,3,6457.1,162.9,118.1,79.6,93.58,14.68,64.5,35.2,54.3,20.24,336361.56,3658.31,273.34,148.82,719.8,124.52,11808.1,246.01,133.94,546.68,82.0,7872.1,300.67,163.7,601.35,54.67,1,0,0,0,1380,60,3505.88,152.43,27.2,140.4,73.94,28.07,788.16,1,1,0,1,0,0,0,0,0.04,91.94,93.58,54.3,0,0,0,0,0,0,69,6457.1,3,162.9,53930,63768,68,32,5904.06,984.01,7872.08,1968.02,3936.04,984.01,5904.06,984.01,0,1,Syn
2094,125.181.227.26-192.168.50.1-6464-1900-17,125.181.227.26,6464,192.168.50.1,1900,17,2019-01-12 10:03:26.000,7662.3,13,1,1490.0,11.8,168.0,30.8,114.61,41.8,20.2,6.6,11.82,2.23,195973.72,1826.9,547.31,64.45,740.66,482.86,4597.4,492.58,58.01,1094.62,164.19,3064.9,602.04,70.9,1204.08,109.46,1,0,0,0,260,20,1696.4,130.49,5.9,171.9,63.21,34.38,1182.24,1,1,1,0,0,0,0,0,0.08,107.27,114.61,11.82,0,0,0,0,0,0,13,1490.0,1,11.8,10994,12491,12,40,2298.68,383.11,3064.91,766.23,1532.45,383.11,2298.68,383.11,0,1,DrDoS_SSDP
2095,78.236.92.65-192.168.50.6-20589-53-17,78.236.92.65,20589,192.168.50.6,53,17,2019-01-12 12:42:51.000,21697.7,50,20,2260.6,482.5,70.9,21.9,45.21,4.23,33.4,12.2,24.12,1.42,126417.79,3226.0,309.97,68.54,515.59,241.43,13018.6,278.97,61.69,619.94,92.99,8679.1,340.97,75.39,681.93,61.99,0,0,0,0,1000,400,2304.29,921.71,12.1,67.8,34.67,13.56,183.97,0,1,1,1,0,0,0,0,0.4,39.19,45.21,24.12,0,0,0,0,0,0,50,2260.6,20,482.5,32211,2033,49,20,6509.31,1084.88,8679.07,2169.77,4339.54,1084.88,6509.31,1084.88,0,1,UDP
2096,193.28.149.146-192.168.50.9-20227-443-6,193.28.149.146,20227,192.168.50.9,443,6,2019-01-12 13:49:34.000,3215453.0,271,23,347230.8,25475.5,1378.5,905.8,1281.29,323.55,1350.6,237.8,1107.63,167.14,115910.94,91.43,10936.92,5443.95,27268.77,5492.97,1929271.8,9843.23,4899.56,21873.84,3281.08,1286181.2,12030.61,5988.35,24061.22,2187.38,1,0,0,0,5420,460,84.28,7.15,553.8,1921.9,1194.46,384.39,147754.41,0,1,0,0,1,0,0,0,0.08,1267.71,1281.29,1107.63,0,0,0,0,0,0,271,347230.8,23,25475.5,47284,4668,270,32,964635.91,160772.65,1286181.21,321545.3,643090.6,160772.65,964635.91,160772.65,0,1,BENIGN
2097,151.186.131.165-192.168.50.2-36699-53-17,151.186.131.165,36699,192.168.50.2,53,17,2019-01-12 14:34:39.000,15218.6,13,1,903.4,55.2,73.1,34.7,69.49,10.94,76.2,47.3,55.21,17.96,62984.49,919.87,1087.04,426.19,2365.61,660.85,9131.2,978.34,383.57,2174.08,326.11,6087.4,1195.74,468.81,2391.49,217.41,1,0,0,0,260,20,854.16,65.7,27.6,104.2,62.35,20.85,434.58,1,1,0,1,1,0,0,0,0.08,68.47,69.49,55.21,0,0,0,0,0,0,13,903.4,1,55.2,723,47880,12,20,4565.59,760.93,6087.45,1521.86,3043.72,760.93,4565.59,760.93,0,1,DrDoS_DNS
2098,62.221.165.157-192.168.50.6-48635-80-6,62.221.165.157,48635,192.168.50.6,80,6,2019-01-12 09:05:18.000,3231020.8,563,151,294209.5,11712.3,556.0,125.3,522.57,89.24,92.4,1.9,77.56,4.97,94682.68,220.98,4525.24,2553.96,12187.12,1971.28,1938612.5,4072.72,2298.56,9050.48,1357.57,1292408.3,4977.76,2809.36,9955.53,905.05,1,0,0,0,11260,3020,174.25,46.73,38.8,783.9,300.07,156.77,24577.58,1,0,0,1,1,0,0,0,0.27,428.46,522.57,77.56,0,0,0,0,0,0,563,294209.5,151,11712.3,8751,41798,562,20,969306.25,161551.04,1292408.34,323102.08,646204.17,161551.04,969306.25,161551.04,0,1,BENIGN
2099,10.222.225.253-192.168.50.2-52928-80-6,10.222.225.253,52928,192.168.50.2,80,6,2019-01-12 10:51:43.000,32872.5,32,2,2491.1,94.1,139.4,58.4,77.85,5.28,60.7,23.7,47.03,6.04,78640.87,1034.27,966.84,485.23,2422.53,481.61,19723.5,870.16,436.71,1933.68,290.05,13149.0,1063.52,533.75,2127.05,193.37,0,0,0,0,640,40,973.43,60.84,23.5,116.8,62.44,23.35,545.42,1,1,0,1,0,0,0,0,0.06,76.04,77.85,47.03,0,0,0,0,0,0,32,2491.1,2,94.1,41262,37049,31,32,9861.75,1643.62,13149.0,3287.25,6574.5,1643.62,9861.75,1643.62,0,1,Syn
2100,137.220.70.67-192.168.50.9-60447-137-17,137.220.70.67,60447,192.168.50.9,137,17,2019-01-12 12:09:34.000,18644.9,15,5,672.4,152.3,62.8,22.1,44.83,12.65,35.3,18.1,30.45,3.41,44229.64,1072.62,932.24,222.57,1599.95,709.67,11186.9,839.02,200.31,1864.48,279.67,7457.9,1025.46,244.83,2050.93,186.45,1,0,0,0,300,100,804.47,268.16,15.2,67.2,37.64,13.45,180.87,1,1,1,1,1,0,0,0,0.33,41.23,44.83,30.45,0,0,0,0,0,0,15,672.4,5,152.3,40019,26310,14,20,5593.46,932.24,7457.95,1864.49,3728.97,932.24,5593.46,932.24,0,1,DrDoS_NetBIOS
2101,23.122.155.37-192.168.50.2-45858-22-6,23.122.155.37,45858,192.168.50.2,22,6,2019-01-12 16:27:31.000,4685574.0,600,296,404315.4,383072.8,1109.4,247.3,673.86,209.77,1661.7,261.9,1294.16,277.93,168045.16,191.23,5229.44,601.15,7032.89,4628.29,2811344.4,4706.5,541.03,10458.88,1568.83,1874229.6,5752.38,661.26,11504.77,1045.89,0,0,0,0,12000,5920,128.05,63.17,336.9,1941.2,984.01,202.16,40867.74,0,0,1,0,1,0,0,0,0.49,878.78,673.86,1294.16,0,0,0,0,0,0,600,404315.4,296,383072.8,14533,25874,599,40,1405672.2,234278.7,1874229.6,468557.4,937114.8,234278.7,1405672.2,234278.7,0,1,BENIGN
2102,215.113.138.77-192.168.50.7-45314-123-17,215.113.138.77,45314,192.168.50.7,123,17,2019-01-12 10:23:58.000,12186.1,25,11,1744.2,49.7,87.5,36.0,69.77,10.5,7.3,0.7,4.51,0.45,147196.54,2953.94,338.5,87.7,601.6,250.8,7311.7,304.65,78.93,677.0,101.55,4874.4,372.35,96.47,744.7,67.7,1,0,0,0,500,220,2051.35,902.59,2.3,104.7,37.14,20.93,438.08,0,1,0,0,0,0,0,0,0.44,49.83,69.77,4.51,0,0,0,0,0,0,25,1744.2,11,49.7,12217,7396,24,20,3655.83,609.31,4874.44,1218.61,2437.22,609.31,3655.83,609.31,0,1,DrDoS_NTP
2103,6.131.75.74-192.168.50.9-60166-69-17,6.131.75.74,60166,192.168.50.9,69,17,2019-01-12 09:05:14.000,2087.1,37,1,2897.6,29.9,109.3,45.5,78.31,25.74,32.2,25.1,29.87,2.67,1401972.12,18198.1,54.92,30.06,145.1,24.86,1252.3,49.43,27.05,109.84,16.48,834.9,60.41,33.07,120.82,10.98,1,0,0,0,740,20,17719.2,478.9,14.9,117.5,54.09,23.49,551.97,0,1,1,0,1,0,0,0,0.03,77.04,78.31,29.87,0,0,0,0,0,0,37,2897.6,1,29.9,27282,43595,36,20,626.14,104.36,834.85,208.71,417.43,104.36,626.14,104.36,0,1,TFTP
2104,207.157.67.57-192.168.50.1-51302-1433-17,207.157.67.57,51302,192.168.50.1,1433,17,2019-01-12 16:10:42.000,14795.7,48,23,2176.9,730.8,65.9,34.4,45.35,6.99,46.6,23.0,31.78,1.91,196509.91,4798.36,208.39,34.07,310.6,174.32,8877.4,187.55,30.66,416.78,62.52,5918.3,229.23,37.48,458.46,41.68,0,0,0,0,960,460,3243.96,1554.4,15.9,68.0,38.56,13.61,185.1,1,0,0,1,0,0,0,0,0.48,40.95,45.35,31.78,0,0,0,0,0,0,48,2176.9,23,730.8,19870,52263,47,40,4438.71,739.79,5918.28,1479.57,2959.14,739.79,4438.71,739.79,0,1,DrDoS_MSSQL
2105,158.170.19.211-192.168.50.3-36417-137-17,158.170.19.211,36417,192.168.50.3,137,17,2019-01-12 11:03:21.000,19078.5,11,1,655.7,40.1,68.1,35.9,59.61,18.18,64.5,35.1,40.06,15.85,36468.45,628.95,1589.88,522.83,3158.37,1067.05,11447.1,1430.89,470.55,3179.76,476.96,7631.4,1748.87,575.11,3497.74,317.98,1,0,0,0,220,20,576.53,52.41,20.0,89.4,49.83,17.88,319.75,1,0,1,1,0,0,0,0,0.09,57.98,59.61,40.06,0,0,0,0,0,0,11,655.7,1,40.1,56400,13632,10,40,5723.55,953.93,7631.4,1907.85,3815.7,953.93,5723.55,953.93,0,1,DrDoS_NetBIOS
2106,222.134.116.8-192.168.50.7-64052-137-17,222.134.116.8,64052,192.168.50.7,137,17,2019-01-12 13:55:31.000,1103.6,44,2,2395.5,13.4,79.0,22.4,54.44,14.42,10.8,5.4,6.71,1.5,2180782.76,41643.91,23.99,12.04,60.11,11.95,662.2,21.59,10.84,47.98,7.2,441.4,26.39,13.24,52.78,4.8,0,0,0,0,880,40,39833.3,1810.6,3.4,81.7,30.58,16.33,266.77,0,1,0,0,1,0,0,0,0.05,52.37,54.44,6.71,0,0,0,0,0,0,44,2395.5,2,13.4,5033,37252,43,40,331.08,55.18,441.44,110.36,220.72,55.18,331.08,55.18,0,1,DrDoS_NetBIOS
2107,155.218.189.90-192.168.50.9-14394-80-6,155.218.189.90,14394,192.168.50.9,80,6,2019-01-12 14:23:13.000,49213.0,8,3,737.5,12.8,95.5,19.2,92.18,8.69,5.6,3.6,4.28,1.3,15245.66,223.51,4473.91,1665.46,9470.29,2808.45,29527.8,4026.52,1498.91,8947.82,1342.17,19685.2,4921.3,1832.01,9842.6,894.78,0,0,0,0,160,60,162.56,60.96,2.1,138.3,48.23,27.65,764.78,1,0,1,1,1,0,0,0,0.38,68.21,92.18,4.28,0,0,0,0,0,0,8,737.5,3,12.8,38038,6536,7,20,14763.91,2460.65,19685.21,4921.3,9842.6,2460.65,14763.91,2460.65,0,1,WebDDoS
2108,155.54.164.212-192.168.50.8-5269-53-17,155.54.164.212,5269,192.168.50.8,53,17,2019-01-12 10:02:44.000,2845.7,15,6,1430.1,185.1,118.5,67.9,95.34,13.23,39.0,9.4,30.85,3.01,567394.43,7376.97,135.51,41.59,260.28,93.92,1707.4,121.96,37.43,271.02,40.65,1138.3,149.06,45.75,298.12,27.1,1,0,0,0,300,120,5269.26,2107.71,15.4,143.0,63.1,28.6,818.08,1,1,0,0,0,0,0,0,0.4,76.91,95.34,30.85,0,0,0,0,0,0,15,1430.1,6,185.1,47422,15036,14,32,853.71,142.28,1138.28,284.57,569.14,142.28,853.71,142.28,0,1,UDP
2109,67.47.179.21-192.168.50.5-53850-443-17,67.47.179.21,53850,192.168.50.5,443,17,2019-01-12 10:15:40.000,1697741.4,486,176,374803.2,7829.3,1317.7,165.6,771.2,227.52,71.4,13.3,44.48,6.23,225377.24,389.93,2564.56,560.23,4245.25,2004.33,1018644.8,2308.1,504.21,5129.12,769.37,679096.6,2821.02,616.25,5642.03,512.91,1,0,0,0,9720,3520,286.26,103.67,22.2,1156.8,407.84,231.36,53527.45,0,0,0,0,1,0,0,0,0.36,577.99,771.2,44.48,0,0,0,0,0,0,486,374803.2,176,7829.3,24539,59895,485,20,509322.42,84887.07,679096.55,169774.14,339548.28,84887.07,509322.42,84887.07,0,1,BENIGN
2110,10.104.116.253-192.168.50.3-37140-53-17,10.104.116.253,37140,192.168.50.3,53,17,2019-01-12 14:34:01.000,18210.0,35,5,1910.9,17.5,87.4,40.7,54.6,11.54,6.2,0.7,3.5,1.21,105891.93,2196.47,455.25,164.25,948.0,291.0,10926.0,409.73,147.83,910.5,136.57,7284.0,500.78,180.68,1001.55,91.05,1,0,0,0,700,100,1921.91,274.56,1.7,81.9,29.05,16.38,268.27,1,1,1,1,0,0,0,0,0.14,48.21,54.6,3.5,0,0,0,0,0,0,35,1910.9,5,17.5,26240,35396,34,20,5463.01,910.5,7284.01,1821.0,3642.0,910.5,5463.01,910.5,0,1,DrDoS_DNS
2111,26.18.34.84-192.168.50.4-64828-389-17,26.18.34.84,64828,192.168.50.4,389,17,2019-01-12 16:20:41.000,5985.4,39,4,2632.5,15.4,77.9,18.3,67.5,4.64,5.5,1.8,3.85,0.46,442321.33,7182.98,139.19,39.81,258.62,99.38,3591.2,125.27,35.83,278.38,41.76,2394.1,153.11,43.79,306.22,27.84,1,0,0,0,780,80,6514.8,668.18,1.9,101.3,35.68,20.25,410.07,0,0,1,0,1,0,0,0,0.1,61.58,67.5,3.85,0,0,0,0,0,0,39,2632.5,4,15.4,44773,618,38,40,1795.61,299.27,2394.15,598.54,1197.07,299.27,1795.61,299.27,0,1,DrDoS_LDAP
2112,76.197.136.82-192.168.50.6-38072-443-17,76.197.136.82,38072,192.168.50.6,443,17,2019-01-12 11:37:31.000,1669914.9,290,3,241833.5,3030.8,1066.8,439.7,833.91,262.03,1171.1,642.2,1010.27,391.57,146632.71,175.46,5699.37,1257.77,9472.68,4441.6,1001949.0,5129.43,1131.99,11398.74,1709.81,667966.0,6269.31,1383.55,12538.61,1139.87,0,0,0,0,5800,60,173.66,1.8,417.0,1515.4,922.09,250.17,62586.34,0,0,0,0,1,0,0,0,0.01,835.71,833.91,1010.27,0,0,0,0,0,0,290,241833.5,3,3030.8,33266,33487,289,32,500974.48,83495.75,667965.97,166991.49,333982.99,83495.75,500974.48,83495.75,0,1,BENIGN
2113,134.102.225.20-192.168.50.8-53831-1433-6,134.102.225.20,53831,192.168.50.8,1433,6,2019-01-12 12:32:39.000,17687.3,35,12,2489.6,555.8,85.1,53.4,71.13,4.05,65.5,25.4,46.32,15.61,172169.92,2657.12,376.33,171.57,891.04,204.76,10612.4,338.7,154.41,752.66,112.9,7074.9,413.96,188.73,827.93,75.27,0,0,0,0,700,240,1978.7,678.41,23.2,106.7,58.73,21.34,455.36,1,0,1,0,0,0,0,0,0.34,64.8,71.13,46.32,0,0,0,0,0,0,35,2489.6,12,555.8,51327,44544,34,40,5306.2,884.37,7074.94,1768.73,3537.47,884.37,5306.2,884.37,0,1,DrDoS_MSSQL
2114,209.26.77.124-192.168.50.8-42914-22-17,209.26.77.124,42914,192.168.50.8,22,17,2019-01-12 11:44:21.000,1186357.8,109,20,17654.8,21682.2,173.3,81.3,161.97,16.74,1285.8,347.6,1084.11,240.03,33157.76,108.74,9196.57,2919.55,17955.22,6277.02,711814.7,8276.91,2627.6,18393.14,2758.97,474543.1,10116.23,3211.51,20232.45,1839.31,1,0,0,0,2180,400,91.88,16.86,81.0,1626.2,623.04,48.59,2361.1,0,0,0,1,1,0,0,0,0.18,304.94,161.97,1084.11,0,0,0,0,0,0,109,17654.8,20,21682.2,4691,17619,108,32,355907.35,59317.89,474543.13,118635.78,237271.56,59317.89,355907.35,59317.89,0,1,BENIGN
2115,86.10.64.64-192.168.50.9-6514-69-17,86.10.64.64,6514,192.168.50.9,69,17,2019-01-12 12:59:04.000,14616.4,7,2,789.1,23.4,148.9,31.1,112.73,30.76,13.0,8.4,11.69,3.0,55584.44,615.7,1624.04,197.89,2217.71,1426.15,8769.8,1461.64,178.1,3248.08,487.21,5846.6,1786.44,217.68,3572.89,324.81,0,0,0,0,140,40,478.88,136.82,5.8,169.1,62.21,33.82,1143.75,0,1,1,0,1,0,0,0,0.29,90.28,112.73,11.69,0,0,0,0,0,0,7,789.1,2,23.4,10763,53826,6,20,4384.92,730.82,5846.56,1461.64,2923.28,730.82,4384.92,730.82,0,1,TFTP
2116,85.180.120.116-192.168.50.1-41816-80-6,85.180.120.116,41816,192.168.50.1,80,6,2019-01-12 12:18:27.000,44084.1,29,9,2440.4,161.7,86.7,59.0,84.15,22.82,31.3,10.9,17.97,2.21,59024.44,861.97,1160.11,540.84,2782.63,619.27,26450.5,1044.1,486.76,2320.22,348.03,17633.7,1276.12,594.92,2552.24,232.02,0,0,0,0,580,180,657.82,204.15,9.0,126.2,51.06,25.25,637.35,0,1,0,0,1,0,0,0,0.31,68.48,84.15,17.97,0,0,0,0,0,0,29,2440.4,9,161.7,34891,24717,28,32,13225.24,2204.21,17633.65,4408.41,8816.83,2204.21,13225.24,2204.21,0,1,Syn
2117,210.101.181.112-192.168.50.9-37315-53-17,210.101.181.112,37315,192.168.50.9,53,17,2019-01-12 11:19:12.000,4195008.9,410,51,336384.1,36232.4,1421.1,485.4,820.45,166.63,830.4,176.5,710.44,180.77,88823.75,109.89,9099.8,1977.53,15032.39,7122.27,2517005.3,8189.82,1779.78,18199.6,2729.94,1678003.6,10009.78,2175.28,20019.56,1819.96,0,0,0,0,8200,1020,97.74,12.16,355.2,1230.7,765.44,246.13,60582.29,0,1,0,0,1,0,0,0,0.12,808.28,820.45,710.44,0,0,0,0,0,0,410,336384.1,51,36232.4,41775,16987,409,32,1258502.67,209750.44,1678003.55,419500.89,839001.78,209750.44,1258502.67,209750.44,0,1,BENIGN
2118,45.240.87.148-192.168.50.4-27200-80-6,45.240.87.148,27200,192.168.50.4,80,6,2019-01-12 16:51:50.000,3449792.8,378,69,507363.6,90945.6,1690.0,614.1,1342.23,164.3,1587.4,161.9,1318.05,458.34,173433.32,129.57,7717.66,2798.56,16113.34,4919.1,2069875.7,6945.89,2518.7,15435.32,2315.3,1379917.1,8489.43,3078.42,16978.85,1543.53,1,0,0,0,7560,1380,109.57,20.0,659.0,2013.3,1330.14,402.67,162142.75,1,1,0,0,1,0,0,0,0.18,1338.5,1342.23,1318.05,0,0,0,0,0,0,378,507363.6,69,90945.6,27818,10106,377,32,1034937.83,172489.64,1379917.1,344979.28,689958.55,172489.64,1034937.83,172489.64,0,1,BENIGN
